8.825	0.790
0.356	1.737
0.827	1.684
1.219	1.611
1.610	1.463
2.003	1.390
2.472	1.317
2.865	1.243
3.259	1.169
3.729	1.096
4.121	0.950
4.517	0.876
4.986	0.802
5.378	0.728
5.774	0.728
6.243	0.655
6.637	0.581
7.030	0.508
7.498	0.433
7.894	0.367
8.285	0.360
8.755	0.287
